Côte-Saint-Luc,5361655,cotesaintluc,Côte-Saint-Luc,66058,1,"[{'name': 'Famous Delly Boys', 'type': 'restaurant'}]"
Sherbrooke,5915931,sherbrooke,Sherbrooke,43027,91,"[{'name': 'Terasse Savoroso', 'type': 'bar'}, {'name': 'La Petite Boite Noire', 'type': 'bar'}, {'name': 'Bar Le Magog', 'type': 'bar'}, {'name': 'Liverpool', 'type': 'bar'}, {'name': 'Bar Las Vegas', 'type': 'bar'}, {'name': ""L'Exode Afterhours"", 'type': 'bar'}, {'name': 'Salon du billard', 'type': 'bar'}, {'name': ""L'Otre Zone"", 'type': 'bar'}, {'name': 'Mullies', 'type': 'bar'}, {'name': 'King Vegas', 'type': 'bar'}, {'name': 'Pub Du Nord', 'type': 'bar'}, {'name': 'Bar Aladin', 'type': 'bar'}, {'name': 'Bar Le Mondial', 'type': 'bar'}, {'name': 'Bar le Magog', 'type': 'bar'}, {'name': 'Friterie', 'type': 'restaurant'}, {'name': 'Brochetterie La Maison Grecque', 'type': 'restaurant'}, {'name': 'Restaurant Lo Ré', 'type': 'restaurant'}, {'name': 'Restaurant Au Vieux Duluth', 'type': 'restaurant'}, {'name': 'Café Bla-bla', 'type': 'restaurant'}, {'name': 'Restaurant Demers', 'type': 'restaurant'}, {'name': 'Kobo Ramen', 'type': 'restaurant'}, {'name': 'Pizzicato', 'type': 'restaurant'}, {'name': 'VIllage Grec', 'type': 'restaurant'}, {'name': 'Eggs Fruits', 'type': 'restaurant'}, {'name': 'Restaurant Beyrouth', 'type': 'restaurant'}, {'name': 'Au Coin du Vietnam', 'type': 'restaurant'}, {'name': 'Restaurant Tradition Saigon', 'type': 'restaurant'}, {'name': 'Mivan Pizza', 'type': 'restaurant'}, {'name': 'Snack Cameleon Diner & Grill', 'type': 'restaurant'}, {'name': 'Restaurant Rima', 'type': 'restaurant'}, {'name': 'La Rose des Sables', 'type': 'restaurant'}, {'name': 'Classyco Café', 'type': 'restaurant'}, {'name': 'Resto Café Le Sultan', 'type': 'restaurant'}, {'name': 'Mazagan', 'type': 'restaurant'}, {'name': 'Auguste Restaurant', 'type': 'restaurant'}, {'name': 'Le Vin Polisson', 'type': 'restaurant'}, {'name': 'Méchant Steak', 'type': 'restaurant'}, {'name': 'La Réplik', 'type': 'restaurant'}, {'name': 'Antidote FoodLab', 'type': 'restaurant'}, {'name': 'Snack Et Poutines', 'type': 'restaurant'}, {'name': 'Miss Salade', 'type': 'restaurant'}, {'name': 'Sballo', 'type': 'restaurant'}, {'name': 'Pizzaville', 'type': 'restaurant'}, {'name': 'Le Ranch du Spaghetti Sherbrooke', 'type': 'restaurant'}, {'name': 'Brasserie Fleurimont', 'type': 'restaurant'}, {'name': 'Cantine Viet', 'type': 'restaurant'}, {'name': 'Valentine', 'type': 'restaurant'}, {'name': ""Restaurant Delia Egg'Xtra"", 'type': 'restaurant'}, {'name': 'Ben & Florentine', 'type': 'restaurant'}, {'name': 'PizzBox', 'type': 'restaurant'}, {'name': 'Eggsquis', 'type': 'restaurant'}, {'name': 'Caffuccino Rock Forest', 'type': 'restaurant'}, {'name': 'Habaneros Grill Mexicain', 'type': 'restaurant'}, {'name': 'DaToni Pronto', 'type': 'restaurant'}, {'name': 'La Cage', 'type': 'restaurant'}, {'name': ""J'aime ta Fraise"", 'type': 'restaurant'}, {'name': 'La Fine Bouche', 'type': 'restaurant'}, {'name': 'Shogun Sushi', 'type': 'restaurant'}, {'name': 'Café Deluxe Vietnamien', 'type': 'restaurant'}, {'name': 'Overflow', 'type': 'restaurant'}, {'name': 'Sushi taxi', 'type': 'restaurant'}, {'name': 'Sushi King', 'type': 'restaurant'}, {'name': 'Eggsquis', 'type': 'restaurant'}, {'name': 'Chez Linh', 'type': 'restaurant'}, {'name': 'Le Bistro de la Cité', 'type': 'restaurant'}, {'name': 'Yuzu Sushi', 'type': 'restaurant'}, {'name': 'Brigade (Pizzeria Napolitaine et Pâtes)', 'type': 'restaurant'}, {'name': 'Rest-bar Le Figaro', 'type': 'restaurant'}, {'name': 'Le Vintage 50 80', 'type': 'restaurant'}, {'name': 'Le Croquis, Comptoir Végan', 'type': 'restaurant'}, {'name': 'Jerrys', 'type': 'restaurant'}, {'name': 'Village De Chine', 'type': 'restaurant'}, {'name': 'shish taouk', 'type': 'restaurant'}, {'name': 'Rima', 'type': 'restaurant'}, {'name': 'Pacini', 'type': 'restaurant'}, {'name': 'Küto', 'type': 'restaurant'}, {'name': None, 'type': 'restaurant'}, {'name': 'Yuzu Sushi', 'type': 'restaurant'}, {'name': 'Coco Frutti', 'type': 'restaurant'}, {'name': 'Thaï Zone', 'type': 'restaurant'}, {'name': 'Boefish', 'type': 'restaurant'}, {'name': 'King Hall', 'type': 'pub'}, {'name': 'Pub Siboire', 'type': 'pub'}, {'name': 'Boquébière', 'type': 'pub'}, {'name': 'Bistro Tapageur', 'type': 'pub'}, {'name': 'La Mare au Diable', 'type': 'pub'}, {'name': 'Le Refuge des Brasseurs', 'type': 'pub'}, {'name': 'Pub Bel-Vue', 'type': 'pub'}, {'name': 'Taverne Alexandre', 'type': 'pub'}, {'name': ""Lion's Pub"", 'type': 'pub'}, {'name': 'Montagu Pub Ludique', 'type': 'pub'}]"
Oka,6451177,oka,Oka,72032,4,"[{'name': 'Frites et Compagnie', 'type': 'restaurant'}, {'name': 'La Pomponette', 'type': 'restaurant'}, {'name': 'Sacré Bistro', 'type': 'restaurant'}, {'name': 'Restaurant Shand Thai', 'type': 'restaurant'}]"
Paroisse Sainte-Gertrude,6854299,paroissesaintegertrude,#N/A,#N/A,1,"[{'name': 'Resto-Usine Zapp', 'type': 'restaurant'}]"
Longueuil,6948543,longueuil,Longueuil,58227,126,"[{'name': 'Barachico', 'type': 'bar'}, {'name': 'Bungalow Bar Salon', 'type': 'bar'}, {'name': 'Bistro du Vieux-Longueuil', 'type': 'bar'}, {'name': 'Brasserie Tremblay', 'type': 'bar'}, {'name': 'Navark', 'type': 'bar'}, {'name': ""Dooly's"", 'type': 'bar'}, {'name': 'Bar Jaco', 'type': 'bar'}, {'name': 'Bar Chez Réna', 'type': 'bar'}, {'name': 'Pizzeria Grande Allee', 'type': 'restaurant'}, {'name': 'Guy la patate', 'type': 'restaurant'}, {'name': 'Mamma Nina Pizza', 'type': 'restaurant'}, {'name': 'Chez Lien', 'type': 'restaurant'}, {'name': 'Picolina', 'type': 'restaurant'}, {'name': 'Pasta Tutti Giorni', 'type': 'restaurant'}, {'name': 'Notre-Boeuf-de-Grâce', 'type': 'restaurant'}, {'name': 'Maison Istanbul', 'type': 'restaurant'}, {'name': 'St-Hubert', 'type': 'restaurant'}, {'name': 'Ginza Sushi', 'type': 'restaurant'}, {'name': 'Fiori Pizza', 'type': 'restaurant'}, {'name': 'Les fréres grillés', 'type': 'restaurant'}, {'name': 'Benny & Co.', 'type': 'restaurant'}, {'name': ""Madison's"", 'type': 'restaurant'}, {'name': 'Mikes', 'type': 'restaurant'}, {'name': ""Jack Astor's"", 'type': 'restaurant'}, {'name': 'Madame Thai', 'type': 'restaurant'}, {'name': 'Péché Matinal', 'type': 'restaurant'}, {'name': 'chez Manuel', 'type': 'restaurant'}, {'name': 'Wok', 'type': 'restaurant'}, {'name': 'Restaurant Gourmet Taouk', 'type': 'restaurant'}, {'name': 'Thaïzone', 'type': 'restaurant'}, {'name': 'Ben & Florentine', 'type': 'restaurant'}, {'name': 'Saveurs nomades', 'type': 'restaurant'}, {'name': 'Jacques-Cartier Pizza', 'type': 'restaurant'}, {'name': 'Restaurant Ozen', 'type': 'restaurant'}, {'name': 'Bollywood', 'type': 'restaurant'}, {'name': 'Pacini', 'type': 'restaurant'}, {'name': 'Quai 99', 'type': 'restaurant'}, {'name': 'Küto Comptoir à Tartares', 'type': 'restaurant'}, {'name': None, 'type': 'restaurant'}, {'name': None, 'type': 'restaurant'}, {'name': 'Messina', 'type': 'restaurant'}, {'name': 'Jacques-Cartier Pizza Vieux-Longueuil', 'type': 'restaurant'}, {'name': 'Frites Alors', 'type': 'restaurant'}, {'name': ""L'Gros Luxe Vieux-Longueuil"", 'type': 'restaurant'}, {'name': 'Copains gourmands', 'type': 'restaurant'}, {'name': 'Restaurant Lanterne - Apportez votre vin', 'type': 'restaurant'}, {'name': 'Silva Grillades Restaurant portugais', 'type': 'restaurant'}, {'name': 'Trebbiano', 'type': 'restaurant'}, {'name': 'Asiana', 'type': 'restaurant'}, {'name': 'Restaurant Méridional', 'type': 'restaurant'}, {'name': 'Chez César', 'type': 'restaurant'}, {'name': 'Tutti Frutti', 'type': 'restaurant'}, {'name': 'Oh! My Gaufre', 'type': 'restaurant'}, {'name': 'Casse-croûte créole', 'type': 'restaurant'}, {'name': None, 'type': 'restaurant'}, {'name': 'Sushi Express', 'type': 'restaurant'}, {'name': 'Gousto', 'type': 'restaurant'}, {'name': ""Bistro L'Incrédule"", 'type': 'restaurant'}, {'name': 'Comme par hasard', 'type': 'restaurant'}, {'name': 'Amir', 'type': 'restaurant'}, {'name': 'Piazzetta', 'type': 'restaurant'}, {'name': 'Restaurant Pizzeria Longueuil', 'type': 'restaurant'}, {'name': 'Restaurant Dur à Cuire', 'type': 'restaurant'}, {'name': 'La Récré', 'type': 'restaurant'}, {'name': 'Sushi Zone', 'type': 'restaurant'}, {'name': 'Restaurant Olivier', 'type': 'restaurant'}, {'name': 'Georges Le roi du sous-marin', 'type': 'restaurant'}, {'name': 'Chez Lien', 'type': 'restaurant'}, {'name': 'Ben & Florentine', 'type': 'restaurant'}, {'name': 'Cora', 'type': 'restaurant'}, {'name': 'Cage aux sports', 'type': 'restaurant'}, {'name': 'Dostan', 'type': 'restaurant'}, {'name': 'Uni Sishi', 'type': 'restaurant'}, {'name': 'Tassot Créole', 'type': 'restaurant'}, {'name': 'Resto-Dépan Lévesque', 'type': 'restaurant'}, {'name': 'Le Sweet Shop', 'type': 'restaurant'}, {'name': 'Da-Nang', 'type': 'restaurant'}, {'name': 'Cora', 'type': 'restaurant'}, {'name': 'RESTAURANT TASTINGOOD', 'type': 'restaurant'}, {'name': 'M. Burrito', 'type': 'restaurant'}, {'name': 'Wild Wing', 'type': 'restaurant'}, {'name': 'Yuzu Sushi', 'type': 'restaurant'}, {'name': 'Eggsquis', 'type': 'restaurant'}, {'name': 'Marché El Nahrawy', 'type': 'restaurant'}, {'name': ""Le Quai D'Or"", 'type': 'restaurant'}, {'name': 'Allo! Mon coco', 'type': 'restaurant'}, {'name': 'Kam-Bo', 'type': 'restaurant'}, {'name': 'Sushi Junkfoo', 'type': 'restaurant'}, {'name': 'Village Istanbul', 'type': 'restaurant'}, {'name': 'Sushi Sama', 'type': 'restaurant'}, {'name': 'Jacques Cartier Pizza', 'type': 'restaurant'}, {'name': 'SMS Sushi', 'type': 'restaurant'}, {'name': 'Pizza Avenue', 'type': 'restaurant'}, {'name': 'Buffet Chinois Mandarin', 'type': 'restaurant'}, {'name': 'Casamed', 'type': 'restaurant'}, {'name': 'Assiette Akay', 'type': 'restaurant'}, {'name': ""Bistro L'Arepa"", 'type': 'restaurant'}, {'name': 'Mon Ami Express', 'type': 'restaurant'}, {'name': 'Royal 21', 'type': 'restaurant'}, {'name': 'Votre Maison', 'type': 'restaurant'}, {'name': 'Mon Sushi', 'type': 'restaurant'}, {'name': 'Crepes & Co', 'type': 'restaurant'}, {'name': 'Pizza Hut', 'type': 'restaurant'}, {'name': 'Eggsquis', 'type': 'restaurant'}, {'name': 'Restaurant Montaza', 'type': 'restaurant'}, {'name': 'Can Tho', 'type': 'restaurant'}, {'name': 'Chez Carmi', 'type': 'restaurant'}, {'name': 'Benny & Co.', 'type': 'restaurant'}, {'name': 'La Petite Saigonnaise', 'type': 'restaurant'}, {'name': 'Bocado Grill', 'type': 'restaurant'}, {'name': 'Le Panda Dumpling', 'type': 'restaurant'}, {'name': 'Au Vieux Duluth', 'type': 'restaurant'}, {'name': 'Bâton Rouge', 'type': 'restaurant'}, {'name': 'Petinos', 'type': 'restaurant'}, {'name': 'Le Milsa', 'type': 'restaurant'}, {'name': 'Karahi Point', 'type': 'restaurant'}, {'name': 'Pizza Hut', 'type': 'restaurant'}, {'name': 'Fu Lam Express', 'type': 'restaurant'}, {'name': 'Pür & Simple', 'type': 'restaurant'}, {'name': 'Chez Maxim Oriental', 'type': 'restaurant'}, {'name': 'Brava Grill', 'type': 'restaurant'}, {'name': 'C. Thaï', 'type': 'restaurant'}, {'name': 'Restaurant et bar Saint-Hubert Cousineau (Longueuil)', 'type': 'restaurant'}, {'name': ""R'Delicieux"", 'type': 'restaurant'}, {'name': 'Le Barrage', 'type': 'pub'}, {'name': 'Scotyz', 'type': 'pub'}]"
Boucherville,6948557,boucherville,Boucherville,58033,20,"[{'name': ""Au bar de l'eau"", 'type': 'bar'}, {'name': 'Bistrot Chez Lulu', 'type': 'restaurant'}, {'name': 'Le Tire-Bouchon', 'type': 'restaurant'}, {'name': 'Chez Cora', 'type': 'restaurant'}, {'name': 'Vinnie Gambini', 'type': 'restaurant'}, {'name': 'Bâton Rouge', 'type': 'restaurant'}, {'name': 'Tournesol Doré', 'type': 'restaurant'}, {'name': 'Zendo', 'type': 'restaurant'}, {'name': ""Benny's"", 'type': 'restaurant'}, {'name': 'Giorgio Ristorante - Apportez votre vin', 'type': 'restaurant'}, {'name': 'cervéjaria', 'type': 'restaurant'}, {'name': 'Restaurant chez Viet', 'type': 'restaurant'}, {'name': 'Sun Lock Buffet à volonté', 'type': 'restaurant'}, {'name': 'La Cage', 'type': 'restaurant'}, {'name': 'Petinos', 'type': 'restaurant'}, {'name': 'Küto Comptoir à tartares', 'type': 'restaurant'}, {'name': '3 Amigos', 'type': 'restaurant'}, {'name': 'Mikes', 'type': 'restaurant'}, {'name': 'Pub Le Vieux', 'type': 'pub'}, {'name': 'Toltèk', 'type': 'pub'}]"
Montréal-Ouest,7022381,montrealouest,Montréal-Ouest,66047,1,"[{'name': 'Burger de Ville', 'type': 'restaurant'}]"
Gracefield,7041000,gracefield,Gracefield,83032,1,"[{'name': ""Gracefield;Smoke'n'Grill"", 'type': 'restaurant'}]"
Sainte-Thérèse-de-la-Gatineau,7041001,saintetheresedelagatineau,Sainte-Thérèse-de-la-Gatineau,83055,0,[]
Blue Sea,7041002,bluesea,Blue Sea,83045,0,[]
Bouchette,7041003,bouchette,Bouchette,83050,1,"[{'name': 'Resto-bar Le Bouchette', 'type': 'bar'}]"
Messines,7041004,messines,Messines,83060,0,[]
Cayamant,7041005,cayamant,Cayamant,83040,0,[]
Cantley,7041122,cantley,Cantley,82020,7,"[{'name': 'Papa Pizza', 'type': 'restaurant'}, {'name': 'Pizza Cantley', 'type': 'restaurant'}, {'name': 'O’Decker Bus Restaurant', 'type': 'restaurant'}, {'name': 'Casse-Croute Le Spot', 'type': 'restaurant'}, {'name': 'Shawarma Chicco', 'type': 'restaurant'}, {'name': 'Poulet Frit Maniaque', 'type': 'restaurant'}, {'name': 'MEX BBQ', 'type': 'restaurant'}]"
Val-des-Monts,7041289,valdesmonts,Val-des-Monts,82015,2,"[{'name': 'Restaurant Renaud', 'type': 'restaurant'}, {'name': 'Pizza Val-des-Monts', 'type': 'restaurant'}]"
Pontiac,7041343,pontiac,Pontiac,82030,0,[]
Bristol,7041406,bristol,Bristol,84005,0,[]
Clarendon,7041407,clarendon,Clarendon,84015,0,[]
Portage-du-Fort,7041555,portagedufort,Portage-du-Fort,84020,0,[]
Campbell's Bay,7041641,campbellsbay,Campbell's Bay,84030,1,"[{'name': 'Brauwerk Hoffman', 'type': 'pub'}]"
Bryson,7041642,bryson,Bryson,84025,0,[]
Litchfield,7041643,litchfield,Litchfield,84040,0,[]
L'Île-du-Grand-Calumet,7041732,liledugrandcalumet,L'Île-du-Grand-Calumet,84035,0,[]
Thorne,7041801,thorne,Thorne,84045,1,"[{'name': 'Hotel Ladysmith', 'type': 'pub'}]"
Saint-Bruno-de-Montarville,7042081,saintbrunodemontarville,Saint-Bruno-de-Montarville,58037,15,"[{'name': 'Bar 1250', 'type': 'bar'}, {'name': None, 'type': 'restaurant'}, {'name': 'Giorgio', 'type': 'restaurant'}, {'name': 'Boston Pizza', 'type': 'restaurant'}, {'name': 'La Cage', 'type': 'restaurant'}, {'name': 'Crêperie de St Bruno', 'type': 'restaurant'}, {'name': 'Eggsquis', 'type': 'restaurant'}, {'name': 'Restaurant St-Bruno', 'type': 'restaurant'}, {'name': 'Bistro Louis-XIV aurait aimé..', 'type': 'restaurant'}, {'name': 'Rosa Bella', 'type': 'restaurant'}, {'name': 'Mikes', 'type': 'restaurant'}, {'name': 'La Belle & La Boeuf - Burger Bar', 'type': 'restaurant'}, {'name': 'Enoteca Monza Pizzeria Moderna', 'type': 'restaurant'}, {'name': 'Voilerie Air Terre Mer', 'type': 'pub'}, {'name': 'Brasserie Cheers', 'type': 'pub'}]"
Mansfield-et-Pontefract,7045161,mansfieldetpontefract,Mansfield-et-Pontefract,84065,0,[]
Otter Lake,7045223,otterlake,Otter Lake,84055,0,[]
L'Isle-aux-Allumettes,7045475,lisleauxallumettes,L'Isle-aux-Allumettes,84082,1,"[{'name': 'River Club, restaurant & bar', 'type': 'restaurant'}]"
Chichester,7045476,chichester,Chichester,84090,2,"[{'name': 'Northfork Restaurant', 'type': 'restaurant'}, {'name': ""George's Regal Beagle"", 'type': 'pub'}]"
Waltham,7045477,waltham,Waltham,84070,1,"[{'name': 'Waltham Station, restaurant and bar', 'type': 'restaurant'}]"
Sheenboro,7045546,sheenboro,Sheenboro,84095,0,[]
La Pêche,7045685,lapeche,La Pêche,82035,6,"[{'name': 'Le Hibou', 'type': 'bar'}, {'name': 'Centre Vorlage', 'type': 'bar'}, {'name': 'Bistro Rutherford', 'type': 'restaurant'}, {'name': 'Restaurant Ma', 'type': 'restaurant'}, {'name': 'Kaffe 1870', 'type': 'pub'}, {'name': 'Terrasse Nikosi Bistro-Pub', 'type': 'pub'}]"
Chelsea,7045744,chelsea,Chelsea,82025,11,"[{'name': 'La Cocktailerie', 'type': 'bar'}, {'name': 'Oiseau Bleu Café', 'type': 'restaurant'}, {'name': 'Chelsea Shawarma & Pizza', 'type': 'restaurant'}, {'name': 'Le Resto', 'type': 'restaurant'}, {'name': 'Cuisine Express', 'type': 'restaurant'}, {'name': 'Olivia Bistro', 'type': 'restaurant'}, {'name': 'Le petit Bar à Vin', 'type': 'restaurant'}, {'name': 'Bronx Pizza', 'type': 'restaurant'}, {'name': None, 'type': 'restaurant'}, {'name': ""Lilly Bean's Bistró Mexicano"", 'type': 'restaurant'}, {'name': 'Bistro Manchester', 'type': 'pub'}]"
Denholm,7045906,denholm,Denholm,83005,0,[]
Low,7045907,low,Low,83010,2,"[{'name': 'Pineview Restaurant', 'type': 'restaurant'}, {'name': ""Dwayne's Pizza"", 'type': 'restaurant'}]"
Kazabazua,7045908,kazabazua,Kazabazua,83015,0,[]
Lac-Sainte-Marie,7045909,lacsaintemarie,Lac-Sainte-Marie,83020,1,"[{'name': 'Le Ryan II', 'type': 'bar'}]"
Alleyn-et-Cawood,7045910,alleynetcawood,Alleyn-et-Cawood,84050,0,[]
Tioweró:ton / Doncaster,7064822,doncaster,Doncaster,78802,0,[]
Kahnawà:ke,7064823,kahnawake,Kahnawake,67802,9,"[{'name': 'Kahnawake Brewing Co', 'type': 'bar'}, {'name': 'The Rail', 'type': 'restaurant'}, {'name': 'Aromatic Spirits', 'type': 'restaurant'}, {'name': 'Bayview Pizzaria', 'type': 'restaurant'}, {'name': 'Sunnyside Diner', 'type': 'restaurant'}, {'name': 'Get Loco!', 'type': 'restaurant'}, {'name': 'Saigon Boyz', 'type': 'restaurant'}, {'name': 'Fire & Ice', 'type': 'restaurant'}, {'name': ""Diabo's Restaurant"", 'type': 'restaurant'}]"
Rapides-des-Joachims,7351757,rapidesdesjoachims,Rapides-des-Joachims,84100,0,[]
Montcerf-Lytton,7357977,montcerflytton,Montcerf-Lytton,83088,0,[]
Egan-Sud,7357978,egansud,Egan-Sud,83075,0,[]
Maniwaki,7357979,maniwaki,Maniwaki,83065,6,"[{'name': None, 'type': 'restaurant'}, {'name': 'Maniwaki Pizza', 'type': 'restaurant'}, {'name': None, 'type': 'restaurant'}, {'name': 'Resto Pub Le Rabaska', 'type': 'restaurant'}, {'name': 'St-Hubert', 'type': 'restaurant'}, {'name': 'Le Rabaska', 'type': 'pub'}]"
Bois-Franc,7358185,boisfranc,Bois-Franc,83085,0,[]
Grand-Remous,7358186,grandremous,Grand-Remous,83095,1,"[{'name': None, 'type': 'restaurant'}]"
Aumond,7358187,aumond,Aumond,83090,0,[]
Déléage,7358188,deleage,Déléage,83070,0,[]
Senneterre (ville),7359770,senneterre,Senneterre,89045,4,"[{'name': 'Aux Deux Frérots', 'type': 'bar'}, {'name': None, 'type': 'bar'}, {'name': 'Resto Centre-Ville', 'type': 'restaurant'}, {'name': 'Le Matéo', 'type': 'restaurant'}]"
Val-d'Or,7359771,valdor,Val-d'Or,89008,4,"[{'name': 'Le Prospecteur', 'type': 'bar'}, {'name': ""Restaurant L'Amadeus"", 'type': 'restaurant'}, {'name': 'Bistro de Vassan', 'type': 'restaurant'}, {'name': 'Mikes', 'type': 'restaurant'}]"
Obedjiwan,7359864,obedjiwan,Obedjiwan,90804,0,[]
Wemotaci,7359865,wemotaci,Wemotaci,90802,0,[]
La Tuque,7359866,latuque,La Tuque,90012,8,"[{'name': 'La Station Local Gourmand', 'type': 'restaurant'}, {'name': '4 Saisons', 'type': 'restaurant'}, {'name': ""Restaurant de l'Auberge Clova"", 'type': 'restaurant'}, {'name': 'Le boké', 'type': 'restaurant'}, {'name': 'Pizzeria Stratos', 'type': 'restaurant'}, {'name': 'La tuque déli', 'type': 'restaurant'}, {'name': None, 'type': 'restaurant'}, {'name': 'La P’tite Côte Barbecue', 'type': 'restaurant'}]"
Belcourt,7359892,belcourt,Belcourt,89050,0,[]
Champneuf,7359893,champneuf,Champneuf,88005,0,[]
La Corne,7360008,lacorne,La Corne,88030,0,[]
Landrienne,7360009,landrienne,Landrienne,88035,0,[]
Barraute,7360010,barraute,Barraute,88022,0,[]
Malartic,7360108,malartic,Malartic,89015,0,[]
Rivière-Héva,7360109,riviereheva,Rivière-Héva,89010,0,[]
La Motte,7360110,lamotte,La Motte,88045,0,[]
Preissac,7360111,preissac,Preissac,88090,0,[]
Rouyn-Noranda,7360112,rouynnoranda,Rouyn-Noranda,86042,27,"[{'name': 'Le Trèfle noir brasserie artisanale', 'type': 'bar'}, {'name': 'Le Polonais', 'type': 'bar'}, {'name': 'Quai 5', 'type': 'bar'}, {'name': 'Bar O 69', 'type': 'bar'}, {'name': 'Le Pie-Ar', 'type': 'bar'}, {'name': 'La Perdrix', 'type': 'bar'}, {'name': 'O Bord Fumé', 'type': 'restaurant'}, {'name': 'Chez Oeufs', 'type': 'restaurant'}, {'name': 'Pizzeria Rouanda', 'type': 'restaurant'}, {'name': 'La Caillette', 'type': 'restaurant'}, {'name': 'Olive et Basil', 'type': 'restaurant'}, {'name': 'Restaurant Mikes', 'type': 'restaurant'}, {'name': 'Le Saint-Exupéry', 'type': 'restaurant'}, {'name': 'Le 2 x 4', 'type': 'restaurant'}, {'name': 'Hao Van', 'type': 'restaurant'}, {'name': 'Le Cachottier Bistro-bar', 'type': 'restaurant'}, {'name': 'Bistro Paramount', 'type': 'restaurant'}, {'name': 'Le Pizzé', 'type': 'restaurant'}, {'name': 'Horizon Thai', 'type': 'restaurant'}, {'name': 'Habaneros', 'type': 'restaurant'}, {'name': 'Le Gisement', 'type': 'restaurant'}, {'name': ""O'Poulet"", 'type': 'restaurant'}, {'name': 'Le Cellier', 'type': 'restaurant'}, {'name': 'Café Parazar', 'type': 'restaurant'}, {'name': 'Freshii', 'type': 'restaurant'}, {'name': 'Allô! Mon Coco', 'type': 'restaurant'}, {'name': ""Bistro de l'Université"", 'type': 'pub'}]"
Taschereau,7360198,taschereau,Taschereau,87042,1,"[{'name': 'Restaurant Chez Ginette', 'type': 'restaurant'}]"
Authier,7360199,authier,Authier,87050,0,[]
Sainte-Germaine-Boulé,7360200,saintegermaineboule,Sainte-Germaine-Boulé,87030,0,[]
Poularies,7360201,poularies,Poularies,87035,0,[]
Palmarolle,7360202,palmarolle,Palmarolle,87025,0,[]
Gallichan,7360203,gallichan,Gallichan,87020,0,[]
Roquemaure,7360204,roquemaure,Roquemaure,87015,0,[]
Rapide-Danseur,7360205,rapidedanseur,Rapide-Danseur,87010,0,[]
Duparquet,7360206,duparquet,Duparquet,87005,0,[]
Saint-Marc-de-Figuery,7360325,saintmarcdefiguery,Saint-Marc-de-Figuery,88040,0,[]
Saint-Mathieu-d'Harricana,7360326,saintmathieudharricana,Saint-Mathieu-d'Harricana,88050,0,[]
Sainte-Gertrude-Manneville,7360327,saintegertrudemanneville,Sainte-Gertrude-Manneville,88085,0,[]
Trécesson,7360328,trecesson,Trécesson,88075,0,[]
Launay,7360329,launay,Launay,88080,0,[]
Berry,7360330,berry,Berry,88070,0,[]
Authier-Nord,7360331,authiernord,Authier-Nord,87100,0,[]
Saint-Dominique-du-Rosaire,7360337,saintdominiquedurosaire,Saint-Dominique-du-Rosaire,88065,0,[]
Sainte-Anne-du-Lac,7360361,sainteannedulac,Sainte-Anne-du-Lac,79115,0,[]
Lac-Saint-Paul,7360492,lacsaintpaul,Lac-Saint-Paul,79105,0,[]
Mont-Saint-Michel,7360493,montsaintmichel,Mont-Saint-Michel,79110,0,[]
Lac-Saguay,7360511,lacsaguay,Lac-Saguay,79060,1,"[{'name': 'Resto Bar Lac-Saguay', 'type': 'restaurant'}]"
Lac-des-Écorces,7360512,lacdesecorces,Lac-des-Écorces,79078,1,"[{'name': 'Restaurant De La Vallée', 'type': 'restaurant'}]"
Chute-Saint-Philippe,7360513,chutesaintphilippe,Chute-Saint-Philippe,79065,2,"[{'name': 'Restaurant Des Lacs', 'type': 'restaurant'}, {'name': 'Restaurant Touti', 'type': 'restaurant'}]"
L'Ascension,7361694,lascension,L'Ascension,79050,0,[]
Kiamika,7361739,kiamika,Kiamika,79025,1,"[{'name': 'Bar Amika', 'type': 'bar'}]"
Duhamel,7361793,duhamel,Duhamel,80135,1,"[{'name': 'Rendez-Vous Du Chevreuil', 'type': 'restaurant'}]"
Bowman,7361798,bowman,Bowman,80145,0,[]
Val-des-Bois,7361939,valdesbois,Val-des-Bois,80140,2,"[{'name': 'La Soliel', 'type': 'restaurant'}, {'name': 'Le Grill 309', 'type': 'restaurant'}]"
Lac-Simon,7362049,lacsimon,Lac-Simon,80095,1,"[{'name': ""Terrasse l'intersection"", 'type': 'restaurant'}]"
Montpellier,7362050,montpellier,Montpellier,80090,0,[]
Lac-du-Cerf,7362266,lacducerf,Lac-du-Cerf,79015,2,"[{'name': 'Auberge le Gentilhomme', 'type': 'restaurant'}, {'name': 'Restaurant 4 Saisons', 'type': 'restaurant'}]"
Saint-Aimé-du-Lac-des-Îles,7362282,saintaimedulacdesiles,Saint-Aimé-du-Lac-des-Îles,79022,0,[]
Lac-Tremblant-Nord,7362392,lactremblantnord,Lac-Tremblant-Nord,78127,0,[]
La Minerve,7362393,laminerve,La Minerve,78130,1,"[{'name': ""L'entre Côte Bistro Grill"", 'type': 'restaurant'}]"
Labelle,7362394,labelle,Labelle,78120,4,"[{'name': 'La Gare Auberge Restaurant Bar', 'type': 'restaurant'}, {'name': 'Asiatique express', 'type': 'restaurant'}, {'name': 'Le petit moulin', 'type': 'restaurant'}, {'name': 'Restaurant Labelle Epoque', 'type': 'restaurant'}]"
